adult,gender,id,known_for_department,name,original_name,popularity,profile_path,credit_id,department,job,movie_id,order
FALSE,2,21161,Directing,Jamie Mitchell,Jamie Mitchell,0.6,,599b32e9c3a3681dce002ed1,Directing,Director,13706,1
FALSE,2,93298,Directing,Ed Wexler,Ed Wexler,0.6,,52fe458f9251416c7505aa87,Directing,Director,13706,2
FALSE,2,93299,Directing,Gary Katona,Gary Katona,1.38,,52fe458f9251416c7505aa81,Directing,Director,13706,3
FALSE,2,235430,Directing,Timo Tjahjanto,Timo Tjahjanto,0.996,/zKU29Poa4gbJTH4GKmTlgJbloc7.jpg,58deb9c29251411bbc0111d5,Directing,Director,449992,1
FALSE,2,2282619,Directing,Jeremiah Jones,Jeremiah Jones,0.6,,5ca8bea90e0a264c7df21f64,Directing,Director,593035,1
FALSE,2,17167,Directing,Andy Tennant,Andy Tennant,1.4,/bvHhEFoAlPbbtioxrWZaOFNAu71.jpg,52fe4554c3a368484e053fbf,Directing,Director,27573,1
FALSE,2,89814,Production,R.J. Cutler,R.J. Cutler,0.6,,5f72455ed40d4c0039618205,Directing,Director,654754,1
FALSE,2,52811,Directing,Takeshi Furusawa,Takeshi Furusawa,0.6,,5aad0a0d92514116c00102b7,Directing,Director,512343,1
FALSE,2,52803,Writing,Etan Cohen,Etan Cohen,1.45,/4D6E6weuH21M81QNhAv5FYW7gQX.jpg,530cce31c3a3685bfb00136d,Directing,Director,257091,1
FALSE,2,5216,Directing,Gus Van Sant,Gus Van Sant,1.632,/kICHgrSh4eiICjz8piy9fTXIgph.jpg,52fe441b9251416c75028f07,Directing,Director,11252,1
FALSE,2,42274,Directing,Nick Hurran,Nick Hurran,1.339,/eE7RYTPnICZlGLIX02GRj5CfMk6.jpg,52fe46689251416c91053847,Directing,Director,37725,1
FALSE,0,1302964,Directing,David Varela,David Varela,0.6,,618daf8663d937002913b778,Directing,Director,897044,1
FALSE,2,59998,Production,Greg McLean,Greg McLean,0.692,/m3NHhBTNPaMKoiNhhGQllpzdasN.jpg,52fe45309251416c7504ea05,Directing,Director,13022,1
FALSE,2,139098,Directing,Derek Cianfrance,Derek Cianfrance,0.6,/6y6RU9AJst5f5TxdeycWCVNyCEt.jpg,52fe49dd9251416c750d5e9d,Directing,Director,97367,1
FALSE,0,2680351,Directing,Jomac Noph,Jomac Noph,0.98,,5ee84c1488bbe60022cd1873,Directing,Director,210769,1
FALSE,2,22224,Acting,Michael Ian Black,Michael Ian Black,1.553,/fS9QJ2d9mCCQ3erKR6kPaZNmd3u.jpg,52fe4485c3a36847f809ade3,Directing,Director,7839,1
FALSE,2,6201,Directing,Baz Luhrmann,Baz Luhrmann,1.02,/6Dqs2hmcj2UtTON5FfjlRvKdbuF.jpg,52fe427cc3a36847f8022709,Directing,Director,824,1
FALSE,2,11218,Directing,Alfonso Cuarón,Alfonso Cuarón,3.64,/gaHhrzPfxfc3cbQLkDt54gtP3n1.jpg,582dcab9925141094e008a99,Directing,Director,426426,1
FALSE,2,41039,Directing,Judd Apatow,Judd Apatow,1.223,/iXlnv4NvZkmhB7bJBXea5T21gBT.jpg,52fe4a1c9251416c910c395b,Directing,Director,89492,1
FALSE,0,1665446,Directing,Federico D'Alessandro,Federico D'Alessandro,0.6,,57aedbcec3a36803590003ad,Directing,Director,411143,1
FALSE,2,53925,Directing,Jared Hess,Jared Hess,0.6,/AlZGAfdgo6PL0ZOooHf0kxk1wHG.jpg,52fe4dc9c3a368484e1fdb83,Directing,Director,213681,1
FALSE,2,13927,Writing,Kurt Wimmer,Kurt Wimmer,2.221,/w6yuLCfWRWXcFfAcTAmVV3xceHC.jpg,52fe4478c3a36847f8097f2f,Directing,Director,7299,1
FALSE,2,112833,Directing,David Blair,David Blair,1.092,,5a8f153dc3a3682dac0004ad,Directing,Director,506863,1
FALSE,1,1140436,Directing,Lana Wilson,Lana Wilson,0.6,/cLpt8ZaLbGQFrDxfBA5md4Q7cPH.jpg,5de825bd7646fd001599e37e,Directing,Director,653567,1
FALSE,2,1044250,Directing,Panos Cosmatos,Panos Cosmatos,0.6,/yjn2Js2cbFgMvYr6rLZgzhYOgij.jpg,593821049251414cc2000368,Directing,Director,460885,1
FALSE,2,37710,Directing,Peter Hyams,Peter Hyams,1.601,/duAvOEQ7Bt3RoiyBzFmlOawcCwW.jpg,52fe454dc3a36847f80c6935,Directing,Director,9946,1
FALSE,2,55668,Directing,Jamie Uys,Jamie Uys,1.4,/7jFL0M1zvrZZYxeN3jxrZmMvLcD.jpg,52fe44a49251416c7503bf8d,Directing,Director,11937,1
FALSE,2,1012,Writing,Anders Thomas Jensen,Anders Thomas Jensen,4.445,/dcV0ZkjU4fIpAr0ehG3LY7dESFi.jpg,5e1e3e68e55937001322dd52,Directing,Director,663870,1
FALSE,0,3310345,Directing,Giovanni Ortoleva,Giovanni Ortoleva,0.6,,619224e5bc8abc008b5128d3,Directing,Director,898545,1
FALSE,0,1192754,Writing,Peter Landesman,Peter Landesman,0.6,/dbnWqlVwt6smXXddPZDyRCdCPkn.jpg,56f87189c3a3686a59007ceb,Directing,Director,390061,1
FALSE,2,1243,Directing,Woody Allen,Woody Allen,5.293,/wcPQgZLDibuej1RwNTy1R2U2ZJw.jpg,52fe421ac3a36847f80041b9,Directing,Director,116,1
FALSE,1,84124,Writing,Tina Gordon Chism,Tina Gordon Chism,0.6,/bOoAbafXTG1syaIT5AQ1fwU8OOh.jpg,5b063247c3a3684c89008b54,Directing,Director,526050,1
FALSE,2,26205,Directing,James Bobin,James Bobin,0.662,/kz3WxFYkJaFtPOerclkt8Zl0M93.jpg,52fe4b539251416c750ff6b7,Directing,Director,145220,1
FALSE,0,1401541,Writing,Travis Cluff,Travis Cluff,0.98,/7Ew8isROrbuE7MVhHDM8woyNl1l.jpg,54951e4e92514132ed001c81,Directing,Director,299245,1
FALSE,0,1401542,Writing,Chris Lofing,Chris Lofing,0.6,,54951e5e9251417a81001021,Directing,Director,299245,2
FALSE,2,65133,Directing,Marcus Raboy,Marcus Raboy,0.84,/kKl5cOGuiWRPx228Kg2eIgZrlbi.jpg,52fe436d9251416c7500ff49,Directing,Director,10426,1
FALSE,2,87497,Editing,José Iván Santiago,José Iván Santiago,0.6,,52fe43d7c3a368484e001327,Directing,Director,20093,1
FALSE,2,57035,Writing,Reinhard Klooss,Reinhard Klooss,1.166,,52fe4dd2c3a36847f826f971,Directing,Director,230222,1
FALSE,2,19303,Directing,Kevin Smith,Kevin Smith,5.635,/uxDQ0NTZMnOuAaPa0tQzMFV9dx4.jpg,52fe434bc3a36847f80493ab,Directing,Director,2294,1
FALSE,2,71280,Directing,Michael Dowse,Michael Dowse,1.679,/xShST7ecFRhXY8lGGyqmTnbUuXF.jpg,5ab15a54c3a368619e010841,Directing,Director,513045,1
FALSE,2,41039,Directing,Judd Apatow,Judd Apatow,1.223,/iXlnv4NvZkmhB7bJBXea5T21gBT.jpg,5c5501ecc3a3687290864680,Directing,Director,579583,1
FALSE,2,2703878,Directing,Giuseppe Spina,Giuseppe Spina,0.6,/A4Cr9zx36iR3lVV4XILvu7lrxoV.jpg,6181480b075288008d0717ea,Directing,Director,893246,1
FALSE,0,3060615,Directing,Giulia Mazzone,Giulia Mazzone,0.6,,61814818d236e6004344b2de,Directing,Director,893246,2
FALSE,0,46791,Directing,Hubert Sauper,Hubert Sauper,0.6,,52fe4e6f9251416c911317cd,Directing,Director,253155,1
FALSE,2,25598,Directing,Paul Greengrass,Paul Greengrass,1.747,/kJxQWrERq8p7gxRP2fIcS8suwme.jpg,52fe4458c3a368484e01de31,Directing,Director,22972,1
FALSE,2,225148,Writing,Brett Simmons,Brett Simmons,0.98,,52fe491ac3a36847f81892e3,Directing,Director,56906,1
FALSE,2,16294,Directing,Jonathan Demme,Jonathan Demme,1.847,/hm4wkbBOKaeLwMIk51hZ06OUkW3.jpg,5397fdaf0e0a266db700c1d4,Directing,Director,275601,1
FALSE,2,223,Directing,Alejandro González Iñárritu,Alejandro González Iñárritu,2.053,/qWrltG9e0ssM3Y9pF86EAgteKHu.jpg,52fe4247c3a36847f8011e1b,Directing,Director,470,1
FALSE,1,3301730,Camera,Osani,Osani,0.6,/8yyULKBx2O3UpcoZqQp5yZbS6rR.jpg,618977faa313b80042d8c70a,Directing,Director,895757,1
FALSE,2,1415665,Directing,Reinaldo Marcus Green,Reinaldo Marcus Green,1.803,/4QYHfAHH2Vatsm1KoF8cXtl47jo.jpg,5cb301f09251412fb3276ee5,Directing,Director,552269,1
FALSE,1,472630,Directing,Dee Rees,Dee Rees,1.884,/rtfooBEfbkubWgNZYDSFzruRAF9.jpg,5a848771c3a3682dbf01685a,Directing,Director,505225,1
FALSE,0,1211216,Directing,Caradog W. James,Caradog W. James,0.656,,57f9f6929251410164005724,Directing,Director,420245,1
FALSE,2,8193,Directing,Florian Henckel von Donnersmarck,Florian Henckel von Donnersmarck,1.438,/3IuSW8NazUH3VlM8KYwMhTTk5lV.jpg,52fe4256c3a36847f80163ef,Directing,Director,582,1
FALSE,2,648,Writing,Philip Kaufman,Philip Kaufman,1.24,/AtTB8qM4UsifYsKtEPgQSCibP5s.jpg,52fe44929251416c750398f9,Directing,Director,11850,1
FALSE,2,7467,Directing,David Fincher,David Fincher,6.109,/tpEczFclQZeKAiCeKZZ0adRvtfz.jpg,52fe4325c3a36847f803dd3f,Directing,Director,1949,1
FALSE,2,85340,Directing,Eric Lartigau,Eric Lartigau,0.694,/vuTPNtxlqyF7A0EGXa1SZAMkmiN.jpg,546cc58bc3a368097d001b24,Directing,Director,304410,1
FALSE,2,33183,Directing,David Bowers,David Bowers,0.98,/icS8UDrmWF2jfb3udMxcMgRkHeH.jpg,590fb1969251414e8502707e,Directing,Director,417830,1
FALSE,2,93991,Directing,Soi Cheang,Soi Cheang,1.196,/5PKTT0o0Sbkuo2m2I9iooOALYug.jpg,56bdb3e5925141734a002d66,Directing,Director,381902,1
FALSE,2,70109,Directing,Benny Chan,Benny Chan,2.673,/prdfsWgxCjLCHzFJj2L6Os3qS6m.jpg,52fe446d9251416c750345f7,Directing,Director,11636,1
FALSE,0,1310518,Writing,Colin Minihan,Colin Minihan,0.98,,5a7b6532c3a3680fa5000474,Directing,Director,503752,1
FALSE,0,2237544,Directing,Karin Engman,Karin Engman,0.6,,5c5d893a0e0a261deb67d0a8,Directing,Director,421285,1
FALSE,0,2237545,Directing,Klas Persson,Klas Persson,0.6,,5c5d8944c3a3684d8d89afad,Directing,Director,421285,2
FALSE,2,5575,Writing,Akiva Goldsman,Akiva Goldsman,2.292,/zjnY7yoXZifRJR9x8hdGIm9ducG.jpg,52fe4c2ec3a368484e1ab607,Directing,Director,137321,1
FALSE,0,1662083,Production,Brian Ward,Brian Ward,0.6,,6120019c594c94004597c406,Directing,Director,531326,1
FALSE,2,15868,Directing,Uli Edel,Uli Edel,1.905,/d4UsOWPEgbNsuaQ7MUMPW11MYbe.jpg,5533020ac3a3682226003fcc,Directing,Director,290637,1
FALSE,2,185,Writing,Katsuhiro Otomo,Katsuhiro Otomo,0.782,/hMxQlQa0cKLx086va8KDIyOdxO1.jpg,52fe44cac3a36847f80aa39f,Directing,Director,8953,1
FALSE,2,13848,Acting,Charlie Chaplin,Charlie Chaplin,7.836,/lRI9Ky1SMOehn04OqhYJ5hQfgIK.jpg,52fe428cc3a36847f8027429,Directing,Director,914,1
FALSE,2,74661,Directing,Víctor García,Víctor García,0.714,/nqBO7AHn6QS8ixc0PQlae4ySyi5.jpg,53d69b95c3a3686b850061ed,Directing,Director,70584,1
FALSE,2,17016,Directing,Neil Jordan,Neil Jordan,1.441,/uZ7CvCLTKb9qxjU4VsTNeyMRucd.jpg,52fe43c0c3a36847f806ce0b,Directing,Director,4413,1
FALSE,2,7399,Acting,Ben Stiller,Ben Stiller,5.72,/scgpxhI05JpdNXXfmpK6z0rPOWN.jpg,52fe44f2c3a36847f80b383d,Directing,Director,9398,1
FALSE,2,192852,Writing,Francis Lee,Francis Lee,0.828,/41pUchu4uLpJF9rsDJYRtMsQdHQ.jpg,5c1418820e0a2603753bc617,Directing,Director,568467,1
FALSE,2,1103,Acting,Bill Duke,Bill Duke,3.946,/hZrYPwer5PeK77OEILkNWHVb3ss.jpg,52fe4449c3a36847f808d2f5,Directing,Director,6279,1
FALSE,0,1278976,Writing,Daniel Anghelcev,Daniel Anghelcev,0.6,,5a3c4a9e0e0a264cca22ab2e,Directing,Director,494031,1
FALSE,0,133054,Directing,Asako Hyuga,Asako Hyuga,0.6,,53a57f780e0a2614390012b6,Directing,Director,277806,1
FALSE,2,10723,Directing,Mike Newell,Mike Newell,1.799,/zeLnvLZtyJaBP1wWceRM7HWkm0E.jpg,52fe44eec3a36847f80b2773,Directing,Director,9366,1
FALSE,0,232245,Acting,Frank Perozo,Frank Perozo,0.77,,5e2b8a7698f1f1000ff93e6b,Directing,Director,666751,1
FALSE,0,1675937,Directing,David Levy,David Levy,0.6,,57cfd515c3a36866a4000c62,Directing,Director,333941,1
FALSE,2,18184,Directing,Xavier Gens,Xavier Gens,0.631,,5720d688c3a3681187000257,Directing,Director,394830,1
FALSE,2,1018106,Writing,S. Craig Zahler,S. Craig Zahler,0.6,/vomw5TlCtMtKFSsgOtwkit464nd.jpg,589243f59251412dd100c6dc,Directing,Director,438674,1
FALSE,2,126945,Directing,Brian Percival,Brian Percival,1.708,/zx4ZfHNPNF0h22UN8QMgBBAmcXW.jpg,52fe4ce7c3a368484e1cc18b,Directing,Director,203833,1
FALSE,2,5655,Directing,Wes Anderson,Wes Anderson,8.586,/oKDlhTjORiTQriqoUFJMTgGiwPg.jpg,52fe43c9c3a36847f806fb15,Directing,Director,4538,1
FALSE,2,54967,Directing,Sam Weisman,Sam Weisman,0.6,/ok6ars4Mt7KTWsHNcXcSbv9vC35.jpg,52fe43919251416c750157c5,Directing,Director,10603,1
FALSE,2,14999,Directing,George A. Romero,George A. Romero,0.75,/w2zVF92x149qK79ZxwUowcSp2c6.jpg,52fe45dfc3a368484e073aef,Directing,Director,29426,1
FALSE,2,5140,Directing,Wes Craven,Wes Craven,1.929,/w4AgE7YrsvZHqnPOvvGUTbtVGkx.jpg,52fe47529251416c75095461,Directing,Director,17918,1
FALSE,2,59998,Production,Greg McLean,Greg McLean,0.692,/m3NHhBTNPaMKoiNhhGQllpzdasN.jpg,55899ef892514152dc0008de,Directing,Director,341006,1
FALSE,0,1115327,Acting,David Amito,David Amito,0.6,,5ca80d719251415657fcf907,Directing,Director,412546,1
FALSE,0,1195687,Directing,Michael Laicini,Michael Laicini,0.98,,5ca80d9a0e0a264c73f0e84d,Directing,Director,412546,2
FALSE,2,7256,Directing,Lee Tamahori,Lee Tamahori,4.032,/lkivtT9U7gLXVnhq5qF9GL3k7NN.jpg,52fe4313c3a36847f80385fb,Directing,Director,1738,1
FALSE,2,2012619,Directing,Kang Hoon,Kang Hoon,0.6,,5ac00f02c3a3684455037c59,Directing,Director,387844,1
FALSE,2,4755,Directing,David R. Ellis,David R. Ellis,1.4,/zw1ccRyxUBy0y7JDdXTZAYg96xd.jpg,52fe4527c3a36847f80bf7c3,Directing,Director,9759,1
FALSE,0,1040440,Directing,Chan Jun-Leung,Chan Jun-Leung,0.6,,587d17729251414101010857,Directing,Director,68810,1
FALSE,2,4453,Directing,Thomas Vinterberg,Thomas Vinterberg,0.754,/1lChKBPVLqbn7Kl8lHghybBVzgw.jpg,52fe4a22c3a36847f81bbfeb,Directing,Director,103663,1
FALSE,2,525,Directing,Christopher Nolan,Christopher Nolan,10.414,/xuAIuYSmsUzKlUMBFGVZaWsY3DZ.jpg,5e83ad2e24f2ce0018710514,Directing,Director,320,1
FALSE,2,836732,Directing,Jake Schreier,Jake Schreier,0.618,/fjspp1Tw7z1k5VhTTmMhjvg5Iew.jpg,5425bf89c3a3681eca004d0f,Directing,Director,286565,1
FALSE,2,55983,Directing,Jim Henson,Jim Henson,4.093,/93vzGW2kWwmAJ8HpbErzKMHXDME.jpg,52fe457f9251416c750588e1,Directing,Director,13597,1
FALSE,2,17167,Directing,Andy Tennant,Andy Tennant,1.4,/bvHhEFoAlPbbtioxrWZaOFNAu71.jpg,52fe44539251416c75030c0f,Directing,Director,11529,1
FALSE,2,58324,Directing,Jean-François Richet,Jean-François Richet,1.102,/PipS4XiDbV0hDfhydX9p8PkqZh.jpg,52fe44cec3a36847f80aaf4f,Directing,Director,8978,1
FALSE,2,92591,Writing,Peter Sullivan,Peter Sullivan,1.388,/hXFy4ygelHJovKvMx37EJeHwvbm.jpg,5a2dcc9f0e0a264cc414ec9b,Directing,Director,483558,1
FALSE,2,2034,Directing,Danny Boyle,Danny Boyle,4.895,/1swpLgXTT88tjlaswAfaGrHmAhi.jpg,52fe4c569251416c75117569,Directing,Director,180863,1
FALSE,0,150742,Directing,Cybil Richards,Cybil Richards,1.103,,5afcc0f9c3a3687cad000a6a,Directing,Director,524653,1
FALSE,2,1533252,Writing,Bruno Garotti,Bruno Garotti,0.6,,5bc109da0e0a266e5d021d3c,Directing,Director,553608,1
FALSE,2,224,Directing,David Cronenberg,David Cronenberg,1.856,/kLHnBnUomcH96PdLRBnuZUzRoY1.jpg,52fe475bc3a36847f8131233,Directing,Director,48231,1
FALSE,1,63713,Directing,Martha Coolidge,Martha Coolidge,1.528,/pvJGxWwdPaUCvu9YojlwA7D3FY1.jpg,52fe44009251416c75025993,Directing,Director,11137,1
FALSE,2,1064951,Directing,Simon Aboud,Simon Aboud,0.6,,55bbce18c3a368653900048d,Directing,Director,352490,1
FALSE,2,144536,Directing,Shinsuke Sato,Shinsuke Sato,1.622,/CiNIGPbDLT7sQreqXfkIbxBzPv.jpg,566bfe22c3a368535a007df2,Directing,Director,244478,1
FALSE,2,1477789,Writing,Ryan Bellgardt,Ryan Bellgardt,0.6,/jj7vE6afCmV8CHXHYAA482IFUBZ.jpg,5b223f499251416e11018ff4,Directing,Director,504982,1
FALSE,2,17183,Acting,Jackie Earle Haley,Jackie Earle Haley,4.834,/qVPNzBEm9xF4YX1SwkXhxgsuqCt.jpg,5521af099251415c7f003f3e,Directing,Director,334527,1
FALSE,0,1678250,Production,Mathew Kodath,Mathew Kodath,0.6,,57d718cdc3a3681792001494,Directing,Director,163382,1
FALSE,2,54827,Directing,Dave Meyers,Dave Meyers,0.6,/lKi1NYkcoW8arybXyw1s3LyW1Lo.jpg,52fe44a5c3a36847f80a2011,Directing,Director,8398,1
FALSE,2,1157590,Directing,Conor Allyn,Conor Allyn,1.4,/oXS9l9oDM9EgSynZd8akkhOkTQ4.jpg,5c618adf0e0a267de6962b46,Directing,Director,581420,1
FALSE,2,222470,Directing,Todd Strauss-Schulson,Todd Strauss-Schulson,0.65,/ebACQB0WKup42JE6epPJMdcLT0I.jpg,58dbe77fc3a3687cfb00d63c,Directing,Director,449563,1
FALSE,0,938085,Directing,Éric Hannezo,Éric Hannezo,0.6,,559c368692514155b300077d,Directing,Director,344120,1
FALSE,2,30365,Directing,Michael Caton-Jones,Michael Caton-Jones,1.36,/kans2pcNqq8WIS3Up2oKqIBssIi.jpg,52fe43dcc3a36847f8074b11,Directing,Director,4824,1
FALSE,2,531105,Directing,Demián Rugna,Demián Rugna,1.094,/3zA8uqd1j95f1zUINcjELfrMbfU.jpg,5a1c57729251410329059c56,Directing,Director,489430,1
FALSE,2,18356,Directing,Stephen Herek,Stephen Herek,1.465,/ni2MxgHBvzzYj9OzHpQ3yHkar79.jpg,52fe44f19251416c750463b3,Directing,Director,12508,1
FALSE,0,3234715,Directing,Alan Harmon,Alan Harmon,0.6,,6140cb3956b9f70045fd255f,Directing,Director,874227,1
FALSE,2,18878,Directing,Rob Cohen,Rob Cohen,3.953,/kVbB8Q0g8eXsn8l81flyC6TgMPW.jpg,52fe44159251416c750284fb,Directing,Director,11228,1
FALSE,2,21183,Directing,Nicolas Winding Refn,Nicolas Winding Refn,1.271,/sHH8M1iAVO5qtuyqNOiD6AKu8Id.jpg,54881a95c3a368415c000cde,Directing,Director,301365,1
FALSE,2,10828,Directing,Guillermo del Toro,Guillermo del Toro,5.226,/xFByaHBR8jb3N5D5PccVN06l9lk.jpg,52fe43e8c3a36847f8077833,Directing,Director,4961,1
FALSE,0,1496385,Directing,Ross Venokur,Ross Venokur,0.6,,55cc42d7925141764f002069,Directing,Director,354279,1
FALSE,2,4945,Directing,Joe Johnston,Joe Johnston,3.839,/fbGZo6CG9Z9zKFh8D5wHunyu7gJ.jpg,52fe44bfc3a36847f80a7c7d,Directing,Director,8844,1
FALSE,2,1210632,Directing,Seiji Kishi,Seiji Kishi,1.4,,5d5760a6bc86574b372ed371,Directing,Director,357397,1
FALSE,2,10099,Directing,Park Chan-wook,Park Chan-wook,3.759,/77mzx3qzwfUzapY8HogM3TUi8Kv.jpg,52fe4408c3a36847f807e5fb,Directing,Director,5488,1
FALSE,2,1614855,Directing,Francesco Cinquemani,Francesco Cinquemani,0.692,/uiOEyCGy3tEjdOsUWo8qY8I2Ogd.jpg,5fe33e67160e73003ca7d836,Directing,Director,779003,1
FALSE,2,5602,Directing,David Lynch,David Lynch,6.062,/b6TnSpuqeOlbq7aHH9G4inmQ1v9.jpg,52fe4326c3a36847f803df5b,Directing,Director,1955,1
FALSE,2,1966753,Directing,White Trash Tyler,White Trash Tyler,0.6,,5d665b74ba48020013272764,Directing,Director,625561,1
FALSE,2,1978406,Acting,Travis Scott,Travis Scott,1.617,/eBdm7HQS6lLGg4BocgfoJ5qB9yp.jpg,5d7bb4e9af432462b4971184,Directing,Director,625561,2
FALSE,0,1818213,Directing,Dominique Rocher,Dominique Rocher,0.766,,591b5069c3a368423c071b57,Directing,Director,457955,1
FALSE,2,66654,Lighting,Kevin Donovan,Kevin Donovan,0.6,,52fe43b49251416c7501ad61,Directing,Director,10771,1
FALSE,2,77295,Directing,Jesse V. Johnson,Jesse V. Johnson,1.309,/8LqBbiV21OHfyYqnnxCICdKMWU4.jpg,588910a79251416854009d6c,Directing,Director,437291,1
FALSE,2,1563462,Writing,Donato Carrisi,Donato Carrisi,0.6,/dcp8ydKsxFMlHXh9dbGzeOUiFDC.jpg,5cdc5c609251417660cee6c6,Directing,Director,602545,1
FALSE,2,75915,Directing,Na Hong-jin,Na Hong-jin,0.808,/95XQSoXApKqQ9P03VpC2uG1149w.jpg,5ba7a1a60e0a2635f0029b60,Directing,Director,293670,1
FALSE,2,12028,Directing,John Moore,John Moore,2.146,,52fe45339251416c7504eeaf,Directing,Director,13051,1
FALSE,2,20739,Directing,Adam Shankman,Adam Shankman,1.493,/zZmZgVp5OTU2eSMCDuOXGlQ4fBR.jpg,52fe4515c3a36847f80bb6f5,Directing,Director,9641,1
FALSE,2,170820,Acting,Ben Falcone,Ben Falcone,3.439,/jsRsK14OBLd8rqVaBB1IdLyvxN7.jpg,5749d4d3c3a3683396002ae9,Directing,Director,399796,1
FALSE,2,2042,Directing,Stephen Hopkins,Stephen Hopkins,1.705,/vaPQMexdI3I33kVWAK3i3OrDxF.jpg,52fe43389251416c7500813d,Directing,Director,10160,1
FALSE,2,1759564,Directing,Florian Schnell,Florian Schnell,0.6,/zLjdSjOln5qacWwGVvjiYqr466G.jpg,58a6a95b9251417435005774,Directing,Director,442133,1
FALSE,2,67589,Directing,Alastair Fothergill,Alastair Fothergill,0.692,/7qjiJcnf2pesUSmeSfp5qfs7XMd.jpg,5e7dc1a56c74b94e95cbcc4c,Directing,Director,664280,1
FALSE,2,227452,Directing,Keith Scholey,Keith Scholey,1.116,,5e7dc1f4109dec1cbb0329c7,Directing,Director,664280,2
FALSE,0,2580331,Directing,Jonathan Hughes,Jonathan Hughes,0.6,,5e7dc25efea0d772afc9d363,Directing,Director,664280,3
FALSE,0,1402638,Directing,Jim Weedon,Jim Weedon,0.6,,5498167e9251417a81005bb4,Directing,Director,313074,1
FALSE,2,58656,Directing,Doug Lefler,Doug Lefler,0.968,/iT3LnicpVeOHNcUx0BBV7HiLFgE.jpg,52fe43779251416c7501162f,Directing,Director,10473,1
FALSE,2,7187,Directing,Richard Donner,Richard Donner,1.705,/wjRecQiVLUAm6jwyT5craxhg3lD.jpg,52fe451cc3a36847f80bd145,Directing,Director,9691,1
FALSE,2,51445,Directing,Eric Valette,Eric Valette,0.638,,52fe4468c3a36847f8094441,Directing,Director,6933,1
FALSE,2,29433,Directing,Lucio Fulci,Lucio Fulci,2.593,/wpkbGp2A6HYpH2QZqI9WRSnzxUy.jpg,52fe4474c3a36847f8096eed,Directing,Director,7219,1
FALSE,2,17812,Directing,Gregory Hoblit,Gregory Hoblit,1.783,/1YUF4UpcCX3j3J65a4L1KoLOHAl.jpg,52fe4302c3a36847f8033989,Directing,Director,1592,1
FALSE,2,5953,Directing,Spike Jonze,Spike Jonze,2.81,/x2QeqEXvi3QjgTybvZ4mmqUf4qO.jpg,52fe4249c3a36847f80128f1,Directing,Director,492,1
FALSE,2,1978,Directing,Iain Softley,Iain Softley,0.6,/p2D9UrLOGOFoiOC5pmmsEUqLOEr.jpg,52fe4221c3a36847f80065cb,Directing,Director,167,1
FALSE,2,45645,Directing,Deran Sarafian,Deran Sarafian,1.78,,52fe47289251416c7508f9cb,Directing,Director,17466,1
FALSE,2,2239,Production,Anthony Minghella,Anthony Minghella,3.066,/f9IfR1DdIZRDBW7eiRB8omYfc8E.jpg,52fe434ac3a36847f8049017,Directing,Director,2289,1
FALSE,1,74863,Directing,Lauren Montgomery,Lauren Montgomery,1.56,/vYgnYprzvl7sP6mcoxAhm66GneE.jpg,52fe46509251416c75074613,Directing,Director,15359,1
FALSE,2,5231,Directing,Wolfgang Petersen,Wolfgang Petersen,2.271,/whnyJpavNvYOqylpgMXZ1ocsOId.jpg,52fe4339c3a36847f8043a73,Directing,Director,2133,1
FALSE,2,54040,Directing,John Lee Hancock,John Lee Hancock,3.786,/ytGKxuC1sFUmd68jUwDA37Jn0LG.jpg,5a692163c3a3685aa8007b13,Directing,Director,500682,1
FALSE,2,221723,Directing,Bradley Walsh,Bradley Walsh,1.619,,608ad8a120af770029243f2e,Directing,Director,810223,1
FALSE,2,37618,Directing,Andrew Dominik,Andrew Dominik,0.84,/eOksZ6BSZboCfh3PAaw2TXsEjPL.jpg,52fe46e4c3a368484e0a9a5f,Directing,Director,64689,1
FALSE,2,3227,Directing,Steve Pink,Steve Pink,1.383,/m1JexFpTc8bPFulS2kyXmSup0Vy.jpg,52fe4ee7c3a36847f82afad7,Directing,Director,243938,1
FALSE,1,14911,Acting,Penny Marshall,Penny Marshall,1.601,/tENryuxNtctDMS26Tv5d8B7TclQ.jpg,52fe43e09251416c750219c5,Directing,Director,11005,1
FALSE,2,66222,Directing,James Fargo,James Fargo,0.6,,52fe46579251416c75075487,Directing,Director,15417,1
FALSE,2,9168,Directing,Alan Parker,Alan Parker,1.396,/pdpFqPNq4HZiPax1WSMbEDpND2I.jpg,52fe44679251416c75033975,Directing,Director,11615,1
FALSE,0,1194322,Directing,Mauricio T. Valle,Mauricio T. Valle,0.6,/8sxGZ3TcbWYvzD7sptehWFUOxl9.jpg,5bce8bcf0e0a26623d00524c,Directing,Director,555790,1
FALSE,2,76927,Directing,Tommy Wirkola,Tommy Wirkola,1.62,/90Tq9GYih9viOI825KgeV7PKIKG.jpg,52fe4ebfc3a36847f82a57ed,Directing,Director,241842,1
FALSE,2,29009,Directing,Ken Kwapis,Ken Kwapis,1.863,/ec57YfT1bN17GMDQNCbmWGv4EUN.jpg,52fe474f9251416c75094def,Directing,Director,17894,1
FALSE,2,10765,Camera,Andrzej Bartkowiak,Andrzej Bartkowiak,3.249,/cBYVubgzVWBPCQ7OzRRa0AL6tLe.jpg,52fe43c89251416c7501dfbd,Directing,Director,10877,1
FALSE,2,1467021,Writing,Alex McAulay,Alex McAulay,0.98,,6055793b9ae6130054868f52,Directing,Director,808090,1
